# Eint(Ref)    Eint(Model)
     -2.55492503E-03      -4.98115966E-03       1.68607968E-01       1.64691312E-01       7.28634694E-02       6.98688160E-02
     -2.77905969E-04       1.82057631E-05       4.69711243E-02       4.89363821E-02       4.41094627E-02       4.12736990E-02
     -6.64601132E-04      -1.48272535E-03       9.25626106E-02       9.40501571E-02       4.58259466E-02       4.33214412E-02
     -3.74134994E-03      -6.99666191E-03       1.99742339E-01       2.03323963E-01       4.81829635E-02       4.25839251E-02
     -8.62741660E-04      -1.76524825E-03       9.44266990E-02       9.25537696E-02       6.12582861E-02       5.91877140E-02
     -3.51865306E-03      -6.10091310E-03       2.17195731E-01       2.17861336E-01       1.07501769E-01       1.13096253E-01
     -2.26138932E-03      -6.74933584E-03       1.59918180E-01       1.60946384E-01       9.03278398E-02       9.11784940E-02
     -2.49039693E-03      -4.53906427E-03       1.77652510E-01       1.77528711E-01       8.24113415E-02       9.31170930E-02
     -5.84131092E-04      -1.35324937E-03       8.42750693E-02       8.17499768E-02       5.53974163E-02       5.63937144E-02
     -1.40538844E-03      -4.25140823E-03       1.32574755E-01       1.37167863E-01       1.20628792E-01       1.30677439E-01
     -2.81987806E-04      -3.22350004E-04       5.04652880E-02       4.78476595E-02       3.77418363E-02       3.85311787E-02
     -6.71686898E-04      -1.58462003E-03       8.76886565E-02       8.91943008E-02       5.84677215E-02       5.70258336E-02
     -2.25887552E-03      -5.91246266E-03       1.80890637E-01       1.71620857E-01       1.48159042E-01       1.31425013E-01
     -3.18601861E-03      -5.84796716E-03       2.14325825E-01       2.05425150E-01       1.86103340E-01       1.68215464E-01
     -3.37637017E-04      -1.03056802E-03       5.09536673E-02       5.09739457E-02       4.95602038E-02       4.06436776E-02
     -6.57475609E-04      -5.81724243E-04       8.47277097E-02       8.39928247E-02       5.01668039E-02       4.22827590E-02
     -3.07966463E-04      -3.77878713E-04       5.43285361E-02       5.51869373E-02       6.05833578E-02       5.93371988E-02
     -7.32556820E-04      -2.11915861E-03       9.30952042E-02       9.44587594E-02       3.25497752E-02       3.10868081E-02
     -8.80825115E-04      -3.11891647E-03       1.00002564E-01       9.82571382E-02       6.80745721E-02       6.37290564E-02
     -1.28122086E-03      -2.08824522E-03       1.20083060E-01       1.23632539E-01       7.28468481E-02       8.76799862E-02
     -2.38570808E-03      -5.21030143E-03       1.66440026E-01       1.69055108E-01       9.72058687E-02       1.08778132E-01
     -8.87508725E-04      -1.39830142E-03       9.69524536E-02       9.88039707E-02       2.89940367E-02       3.36814009E-02
     -1.96272043E-04      -1.17526697E-03       3.40760250E-02       3.48926250E-02       4.17266128E-02       4.36066236E-02
     -1.65205633E-03      -4.06352783E-03       1.49950726E-01       1.50535700E-01       6.86155102E-02       7.44660356E-02
     -1.69296936E-03      -2.37255821E-03       1.32241320E-01       1.32063778E-01       6.68024184E-02       6.56766065E-02
     -1.88010368E-03      -3.84793831E-03       1.46623556E-01       1.47206678E-01       5.27855845E-02       6.17299610E-02
     -1.08985333E-03      -2.31001905E-03       1.07806233E-01       1.05969854E-01       7.07032387E-02       6.67978272E-02
     -5.72153561E-04      -3.64514458E-04       7.70593725E-02       7.71240222E-02       3.12020379E-02       3.40202747E-02
     -1.53747659E-04      -1.42059028E-04       4.12294270E-02       4.23009381E-02       2.76784342E-02       3.12180183E-02
     -2.08738346E-03      -3.10739906E-03       1.62516647E-01       1.60238864E-01       4.99438265E-02       5.38895019E-02
     -1.13589563E-03      -1.13537198E-03       1.12301396E-01       1.14645655E-01       6.62381768E-02       5.95485353E-02
     -3.27154521E-03      -7.81147951E-03       1.92519511E-01       1.95379710E-01       9.12159561E-02       8.39882726E-02
     -1.56269838E-03      -2.17843215E-03       1.32059566E-01       1.26977635E-01       4.72569322E-02       2.63529005E-02
     -3.84577050E-04       3.15879165E-04       5.86972937E-02       5.81100417E-02       2.39632992E-02       2.51063058E-02
