# Eint(Ref)    Eint(Model)
     -2.55492503E-03      -5.31372692E-03      -2.56032238E-03       1.68607968E-01       1.72546681E-01       1.72546681E-01       7.28634694E-02       7.00561214E-02       9.62088980E-02
     -2.77905969E-04      -4.36730175E-04      -2.11311621E-04       4.69711243E-02       4.65664454E-02       4.65664454E-02       4.41094627E-02       2.78256442E-02       3.20251670E-02
     -6.64601132E-04      -1.33144663E-03      -6.55020734E-04       9.25626106E-02       9.41837937E-02       9.41837937E-02       4.58259466E-02       4.38185671E-02       4.35837397E-02
     -3.74134994E-03      -7.79074156E-03      -3.58962164E-03       1.99742339E-01       2.00532617E-01       2.00532617E-01       4.81829635E-02       5.67161453E-02       1.00237080E-01
     -8.62741660E-04      -1.39204697E-03      -5.98317300E-04       9.44266990E-02       8.28239467E-02       8.28239467E-02       6.12582861E-02       3.09413121E-02       4.16714562E-02
     -3.51865306E-03      -7.76786336E-03      -3.78705543E-03       2.17195731E-01       2.27057801E-01       2.27057801E-01       1.07501769E-01       1.09140541E-01       1.21811639E-01
     -2.26138932E-03      -4.92854692E-03      -2.36019130E-03       1.59918180E-01       1.64580078E-01       1.64580078E-01       9.03278398E-02       8.43065647E-02       1.07751015E-01
     -2.49039693E-03      -5.17181128E-03      -2.51497038E-03       1.77652510E-01       1.82855912E-01       1.82855912E-01       8.24113415E-02       8.77964586E-02       9.63997864E-02
     -5.84131092E-04      -1.12611759E-03      -5.08341497E-04       8.42750693E-02       8.12526767E-02       8.12526767E-02       5.53974163E-02       4.15107998E-02       4.87379345E-02
     -1.40538844E-03      -2.84262189E-03      -1.29853659E-03       1.32574755E-01       1.32615070E-01       1.32615070E-01       1.20628792E-01       8.89859434E-02       9.71478808E-02
     -2.81987806E-04      -4.64349605E-04      -2.19546721E-04       5.04652880E-02       4.99612547E-02       4.99612547E-02       3.77418363E-02       2.56571473E-02       2.94481877E-02
     -6.71686898E-04      -1.37093022E-03      -6.47661335E-04       8.76886565E-02       8.82083143E-02       8.82083143E-02       5.84677215E-02       4.35510476E-02       5.40020405E-02
     -2.25887552E-03      -4.45649327E-03      -2.08668483E-03       1.80890637E-01       1.69940258E-01       1.69940258E-01       1.48159042E-01       1.04815328E-01       1.11314114E-01
     -3.18601861E-03      -6.24563943E-03      -2.89617598E-03       2.14325825E-01       1.98037228E-01       1.98037228E-01       1.86103340E-01       1.18889760E-01       1.31114462E-01
