# Eint(Ref)    Eint(Model)
     -1.56773865E-04      -3.32107932E-04      -1.60020149E-04       4.13760543E-02       4.31366702E-02       4.31366702E-02       1.70756768E-02       1.75140303E-02       2.40522245E-02
     -1.74107637E-05      -2.72956359E-05      -1.32069763E-05       1.18616660E-02       1.16416113E-02       1.16416113E-02       1.11048579E-02       6.95641104E-03       8.00629176E-03
     -4.14958959E-05      -8.32154142E-05      -4.09387959E-05       2.30222435E-02       2.35459484E-02       2.35459484E-02       1.07721871E-02       1.09546418E-02       1.08959349E-02
     -2.37750509E-04      -4.86921347E-04      -2.24351352E-04       5.04704960E-02       5.01331543E-02       5.01331543E-02       1.07940173E-02       1.41790363E-02       2.50592699E-02
     -5.42092930E-05      -8.70029354E-05      -3.73948312E-05       2.36688551E-02       2.07059867E-02       2.07059867E-02       1.53234075E-02       7.73532803E-03       1.04178641E-02
     -2.19079591E-04      -4.85491460E-04      -2.36690965E-04       5.41822082E-02       5.67644503E-02       5.67644503E-02       2.77475751E-02       2.72851353E-02       3.04529099E-02
     -1.41014705E-04      -3.08034182E-04      -1.47511956E-04       3.96691019E-02       4.11450196E-02       4.11450196E-02       2.21459370E-02       2.10766412E-02       2.69377538E-02
     -1.55186132E-04      -3.23238205E-04      -1.57185649E-04       4.45374964E-02       4.57139780E-02       4.57139780E-02       2.26122735E-02       2.19491147E-02       2.40999466E-02
     -3.67512143E-05      -7.03823497E-05      -3.17713436E-05       2.11212677E-02       2.03131692E-02       2.03131692E-02       1.38930863E-02       1.03777000E-02       1.21844836E-02
     -8.91710591E-05      -1.77663868E-04      -8.11585367E-05       3.37023296E-02       3.31537674E-02       3.31537674E-02       3.10654060E-02       2.22464858E-02       2.42869702E-02
     -1.76828243E-05      -2.90218503E-05      -1.37216701E-05       1.26811262E-02       1.24903137E-02       1.24903137E-02       9.51817704E-03       6.41428683E-03       7.36204691E-03
     -4.20085185E-05      -8.56831387E-05      -4.04788334E-05       2.18347385E-02       2.20520786E-02       2.20520786E-02       1.44560103E-02       1.08877619E-02       1.35005101E-02
     -1.37643730E-04      -2.78530829E-04      -1.30417802E-04       4.35597460E-02       4.24850645E-02       4.24850645E-02       3.30143295E-02       2.62038319E-02       2.78285284E-02
     -1.91777776E-04      -3.90352464E-04      -1.81010999E-04       5.08745498E-02       4.95093071E-02       4.95093071E-02       4.07463118E-02       2.97224399E-02       3.27786156E-02
