# Eint(Ref)    Eint(Model)
     -4.05032950E-03      -4.02690259E-03       0.00000000E+00       2.18504458E-01       2.13703201E-01       0.00000000E+00       5.62124620E-02       5.67213469E-02       0.00000000E+00
     -5.16917640E-03      -5.11631245E-03       0.00000000E+00       2.74107182E-01       2.71790078E-01       0.00000000E+00       1.79824185E-01       1.75960088E-01       0.00000000E+00
     -8.78844488E-03      -8.77961403E-03       0.00000000E+00       3.28993359E-01       3.16146377E-01       0.00000000E+00       9.77251760E-02       9.93620249E-02       0.00000000E+00
     -7.77319000E-03      -7.54378365E-03       0.00000000E+00       3.04601683E-01       2.95051713E-01       0.00000000E+00       1.35161262E-01       1.32426612E-01       0.00000000E+00
     -1.34133000E-03      -1.27039983E-03       0.00000000E+00       1.30359079E-01       1.29605897E-01       0.00000000E+00       6.69925112E-02       6.64152900E-02       0.00000000E+00
     -6.95795917E-03      -7.35069330E-03       0.00000000E+00       3.21246881E-01       3.15710387E-01       0.00000000E+00       2.27721730E-01       2.19076023E-01       0.00000000E+00
     -6.02770499E-03      -5.77638172E-03       0.00000000E+00       2.65777774E-01       2.60537057E-01       0.00000000E+00       1.15038650E-01       1.13846902E-01       0.00000000E+00
     -8.21973086E-03      -7.28984514E-03       0.00000000E+00       3.24499016E-01       3.15451394E-01       0.00000000E+00       1.43018282E-01       1.38262387E-01       0.00000000E+00
     -1.06154228E-03      -1.07908606E-03       0.00000000E+00       1.12418962E-01       1.12062410E-01       0.00000000E+00       5.47794789E-02       5.46850936E-02       0.00000000E+00
     -1.00340047E-02      -1.08674428E-02       0.00000000E+00       3.83357155E-01       3.67707353E-01       0.00000000E+00       2.68982113E-01       2.49484890E-01       0.00000000E+00
     -7.96165358E-04      -7.98352970E-04       0.00000000E+00       1.08908396E-01       1.08739201E-01       0.00000000E+00       7.48863097E-02       7.45895830E-02       0.00000000E+00
     -7.82621687E-03      -8.02464229E-03       0.00000000E+00       3.29962462E-01       3.23933893E-01       0.00000000E+00       1.99752104E-01       1.94674716E-01       0.00000000E+00
     -7.14165672E-03      -7.15177713E-03       0.00000000E+00       2.94714585E-01       2.85654649E-01       0.00000000E+00       9.23079463E-02       9.34547589E-02       0.00000000E+00
     -5.32107059E-03      -4.99777034E-03       0.00000000E+00       2.65228546E-01       2.61956087E-01       0.00000000E+00       1.37855090E-01       1.35541529E-01       0.00000000E+00
     -4.34375092E-03      -4.01572657E-03       0.00000000E+00       2.29939654E-01       2.26012079E-01       0.00000000E+00       1.01486047E-01       9.95165192E-02       0.00000000E+00
     -2.95341574E-03      -2.90244042E-03       0.00000000E+00       1.84285240E-01       1.82630433E-01       0.00000000E+00       8.04412908E-02       8.02844774E-02       0.00000000E+00
     -2.31196576E-03      -2.30489124E-03       0.00000000E+00       1.63991202E-01       1.60941944E-01       0.00000000E+00       4.51216072E-02       4.46301363E-02       0.00000000E+00
     -6.29115015E-03      -6.39125158E-03       0.00000000E+00       2.77657029E-01       2.71282190E-01       0.00000000E+00       1.12736140E-01       1.12231475E-01       0.00000000E+00
     -4.32317123E-03      -3.93277235E-03       0.00000000E+00       2.30904392E-01       2.26620265E-01       0.00000000E+00       1.02587339E-01       1.00188160E-01       0.00000000E+00
     -6.95128144E-03      -7.30930568E-03       0.00000000E+00       3.07224236E-01       2.98954190E-01       0.00000000E+00       1.82931831E-01       1.75707383E-01       0.00000000E+00
     -1.92849043E-03      -1.90778746E-03       0.00000000E+00       1.49827583E-01       1.48621100E-01       0.00000000E+00       6.28343950E-02       6.26097296E-02       0.00000000E+00
     -2.45400268E-03      -2.39774693E-03       0.00000000E+00       1.73712139E-01       1.72184558E-01       0.00000000E+00       7.95055964E-02       7.90266072E-02       0.00000000E+00
     -3.33255110E-03      -3.43367836E-03       0.00000000E+00       2.03545843E-01       2.01111469E-01       0.00000000E+00       1.04260141E-01       1.02870826E-01       0.00000000E+00
     -1.00163580E-02      -1.08413835E-02       0.00000000E+00       3.86297354E-01       3.72454889E-01       0.00000000E+00       2.77406852E-01       2.58860641E-01       0.00000000E+00
     -2.54478401E-04      -2.54902236E-04       0.00000000E+00       5.65950355E-02       5.65483780E-02       0.00000000E+00       2.73625538E-02       2.73551488E-02       0.00000000E+00
     -6.36157487E-03      -6.22828418E-03       0.00000000E+00       2.83181593E-01       2.76271403E-01       0.00000000E+00       1.29986875E-01       1.28111882E-01       0.00000000E+00
     -2.66189962E-03      -2.68482044E-03       0.00000000E+00       1.95902866E-01       1.95052010E-01       0.00000000E+00       1.28792275E-01       1.27390232E-01       0.00000000E+00
     -8.31604183E-03      -8.99725716E-03       0.00000000E+00       3.49303568E-01       3.38341976E-01       0.00000000E+00       2.47880365E-01       2.33566980E-01       0.00000000E+00
     -6.22924498E-03      -6.86677799E-03       0.00000000E+00       3.07851528E-01       2.99288504E-01       0.00000000E+00       2.38060323E-01       2.25616705E-01       0.00000000E+00
     -3.62562401E-03      -3.69179082E-03       0.00000000E+00       2.31565123E-01       2.30008629E-01       0.00000000E+00       1.59647051E-01       1.56873303E-01       0.00000000E+00
     -6.40577539E-03      -7.05565738E-03       0.00000000E+00       3.16043144E-01       3.07748383E-01       0.00000000E+00       2.49947836E-01       2.37024023E-01       0.00000000E+00
     -6.21125354E-03      -6.18252411E-03       0.00000000E+00       2.86960418E-01       2.82521441E-01       0.00000000E+00       1.52583864E-01       1.50788607E-01       0.00000000E+00
     -2.19900204E-03      -2.20719712E-03       0.00000000E+00       1.58457074E-01       1.55896411E-01       0.00000000E+00       5.42647653E-02       5.37601612E-02       0.00000000E+00
     -6.78490699E-03      -6.45859267E-03       0.00000000E+00       2.84186685E-01       2.77286866E-01       0.00000000E+00       1.22823341E-01       1.20819813E-01       0.00000000E+00
     -9.47880758E-04      -9.43184966E-04       0.00000000E+00       1.03324881E-01       1.02568900E-01       0.00000000E+00       1.89686941E-02       1.89819881E-02       0.00000000E+00
     -4.71255100E-03      -4.58702445E-03       0.00000000E+00       2.39965944E-01       2.35419381E-01       0.00000000E+00       1.06209547E-01       1.04863831E-01       0.00000000E+00
     -6.39421060E-03      -6.31129813E-03       0.00000000E+00       3.04770382E-01       3.01593797E-01       0.00000000E+00       1.99139967E-01       1.93918322E-01       0.00000000E+00
     -4.09296381E-03      -4.11551173E-03       0.00000000E+00       2.18121555E-01       2.11385095E-01       0.00000000E+00       8.30263344E-02       8.10801862E-02       0.00000000E+00
     -9.70200223E-03      -1.02900923E-02       0.00000000E+00       3.71039979E-01       3.57891982E-01       0.00000000E+00       2.36899790E-01       2.23882911E-01       0.00000000E+00
     -4.47208978E-03      -4.45540419E-03       0.00000000E+00       2.29685369E-01       2.20078349E-01       0.00000000E+00       6.81733732E-02       6.45477252E-02       0.00000000E+00
     -4.08931967E-03      -4.44344169E-03       0.00000000E+00       2.45398656E-01       2.40907538E-01       0.00000000E+00       1.81641625E-01       1.75514580E-01       0.00000000E+00
     -7.44660170E-03      -7.60822341E-03       0.00000000E+00       3.05230103E-01       2.96691424E-01       0.00000000E+00       1.33203212E-01       1.31017814E-01       0.00000000E+00
     -1.71413761E-03      -1.70100396E-03       0.00000000E+00       1.41173479E-01       1.40072813E-01       0.00000000E+00       5.77304420E-02       5.75421118E-02       0.00000000E+00
     -8.34674216E-03      -8.89638777E-03       0.00000000E+00       3.41939619E-01       3.30572060E-01       0.00000000E+00       2.19797600E-01       2.07818209E-01       0.00000000E+00
     -2.57034560E-03      -2.67758670E-03       0.00000000E+00       1.93821980E-01       1.92591824E-01       0.00000000E+00       1.34364066E-01       1.32465174E-01       0.00000000E+00
     -5.91771791E-03      -5.98835616E-03       0.00000000E+00       2.74539481E-01       2.66951976E-01       0.00000000E+00       1.20947257E-01       1.19150704E-01       0.00000000E+00
     -7.42444716E-03      -7.79996356E-03       0.00000000E+00       3.13611851E-01       3.04382355E-01       0.00000000E+00       1.80401279E-01       1.72621348E-01       0.00000000E+00
     -7.01295319E-03      -7.07533424E-03       0.00000000E+00       3.02896478E-01       2.94903094E-01       0.00000000E+00       1.49429334E-01       1.47264572E-01       0.00000000E+00
     -6.01691872E-03      -6.32826386E-03       0.00000000E+00       2.89858213E-01       2.84376612E-01       0.00000000E+00       1.83906843E-01       1.78339671E-01       0.00000000E+00
     -4.97561798E-03      -4.91853891E-03       0.00000000E+00       2.42305598E-01       2.36512040E-01       0.00000000E+00       1.04131769E-01       1.02656065E-01       0.00000000E+00
     -1.76574436E-03      -1.74951492E-03       0.00000000E+00       1.45789334E-01       1.44608524E-01       0.00000000E+00       6.13754640E-02       6.11711775E-02       0.00000000E+00
     -4.14913514E-03      -4.09796850E-03       0.00000000E+00       2.43932236E-01       2.42336356E-01       0.00000000E+00       1.56227611E-01       1.53720730E-01       0.00000000E+00
     -3.42604682E-03      -3.64532518E-03       0.00000000E+00       2.15422052E-01       2.12141509E-01       0.00000000E+00       1.41364154E-01       1.37674130E-01       0.00000000E+00
     -3.09586057E-03      -3.07246613E-03       0.00000000E+00       1.90034987E-01       1.86061961E-01       0.00000000E+00       4.32066959E-02       4.31488215E-02       0.00000000E+00
     -2.96616387E-04      -3.03532534E-04       0.00000000E+00       6.42177962E-02       6.41471798E-02       0.00000000E+00       4.17716341E-02       4.16876247E-02       0.00000000E+00
     -6.14337549E-04      -6.17610313E-04       0.00000000E+00       8.53001776E-02       8.50738600E-02       0.00000000E+00       3.43929702E-02       3.43580198E-02       0.00000000E+00
     -5.27505558E-03      -5.16165556E-03       0.00000000E+00       2.54910437E-01       2.49194920E-01       0.00000000E+00       1.12745413E-01       1.11172853E-01       0.00000000E+00
     -9.20693836E-03      -8.02234268E-03       0.00000000E+00       3.42817396E-01       3.31264709E-01       0.00000000E+00       1.43846319E-01       1.38240254E-01       0.00000000E+00
     -8.62406764E-04      -8.27167738E-04       0.00000000E+00       1.08533734E-01       1.08223466E-01       0.00000000E+00       6.39385697E-02       6.36192123E-02       0.00000000E+00
     -2.81941812E-03      -2.81036017E-03       0.00000000E+00       1.84529607E-01       1.81566826E-01       0.00000000E+00       7.18534332E-02       7.14562245E-02       0.00000000E+00
     -8.13228654E-03      -8.00811256E-03       0.00000000E+00       3.11507362E-01       3.00029907E-01       0.00000000E+00       1.41368930E-01       1.37946640E-01       0.00000000E+00
     -6.98326878E-03      -7.00308734E-03       0.00000000E+00       3.02803784E-01       2.95889612E-01       0.00000000E+00       1.53318686E-01       1.51313913E-01       0.00000000E+00
     -5.31730792E-03      -5.30759454E-03       0.00000000E+00       2.56795673E-01       2.48808651E-01       0.00000000E+00       1.00776847E-01       9.92845332E-02       0.00000000E+00
     -3.27007169E-03      -3.14334826E-03       0.00000000E+00       1.99421131E-01       1.97091765E-01       0.00000000E+00       9.02383909E-02       8.92976111E-02       0.00000000E+00
     -1.17287294E-02      -1.08279393E-02       0.00000000E+00       3.84461186E-01       3.68964652E-01       0.00000000E+00       1.66997888E-01       1.61126952E-01       0.00000000E+00
     -7.02775265E-03      -6.95658169E-03       0.00000000E+00       3.18493502E-01       3.14922886E-01       0.00000000E+00       2.05947071E-01       2.00288803E-01       0.00000000E+00
     -2.26637674E-03      -2.13779768E-03       0.00000000E+00       1.78261770E-01       1.77172163E-01       0.00000000E+00       1.06843001E-01       1.05628894E-01       0.00000000E+00
     -2.30330639E-03      -2.37128524E-03       0.00000000E+00       1.76414692E-01       1.75297025E-01       0.00000000E+00       1.05156434E-01       1.04189063E-01       0.00000000E+00
     -5.78021522E-03      -5.22527076E-03       0.00000000E+00       2.75938420E-01       2.71087767E-01       0.00000000E+00       1.36949725E-01       1.33531325E-01       0.00000000E+00
     -7.32995920E-03      -7.53789311E-03       0.00000000E+00       3.14102067E-01       3.06266932E-01       0.00000000E+00       1.72499782E-01       1.68450985E-01       0.00000000E+00
     -2.38910103E-03      -2.45545976E-03       0.00000000E+00       1.70002701E-01       1.68792097E-01       0.00000000E+00       8.76600076E-02       8.72751161E-02       0.00000000E+00
     -2.72311348E-03      -2.71164832E-03       0.00000000E+00       1.78697500E-01       1.75589234E-01       0.00000000E+00       4.82224879E-02       4.81496201E-02       0.00000000E+00
     -1.54757774E-02      -1.67049830E-02       0.00000000E+00       4.85020880E-01       4.55157355E-01       0.00000000E+00       3.42915984E-01       3.06642588E-01       0.00000000E+00
     -1.40507352E-03      -1.37929049E-03       0.00000000E+00       1.43693843E-01       1.43288777E-01       0.00000000E+00       9.54630337E-02       9.48194633E-02       0.00000000E+00
     -5.16247971E-03      -5.03342390E-03       0.00000000E+00       2.57325770E-01       2.53528298E-01       0.00000000E+00       1.26020802E-01       1.24768087E-01       0.00000000E+00
     -9.54067959E-03      -8.66214445E-03       0.00000000E+00       3.50147860E-01       3.40384184E-01       0.00000000E+00       1.58156522E-01       1.53523384E-01       0.00000000E+00
     -4.18899268E-03      -4.08764729E-03       0.00000000E+00       2.20363625E-01       2.17384958E-01       0.00000000E+00       9.62894443E-02       9.57998096E-02       0.00000000E+00
     -1.80515553E-03      -1.80637637E-03       0.00000000E+00       1.43693313E-01       1.42210957E-01       0.00000000E+00       5.39939782E-02       5.37916596E-02       0.00000000E+00
     -3.62549058E-03      -3.64246860E-03       0.00000000E+00       2.07482100E-01       2.04397045E-01       0.00000000E+00       7.24390453E-02       7.26582635E-02       0.00000000E+00
     -3.04492150E-03      -2.84175597E-03       0.00000000E+00       1.92646308E-01       1.90257457E-01       0.00000000E+00       8.81987458E-02       8.68549306E-02       0.00000000E+00
     -9.63414816E-03      -9.06235855E-03       0.00000000E+00       3.51017980E-01       3.40782233E-01       0.00000000E+00       1.62058230E-01       1.58035880E-01       0.00000000E+00
     -4.01173669E-03      -3.78285777E-03       0.00000000E+00       2.24573330E-01       2.21697275E-01       0.00000000E+00       1.06272584E-01       1.04737077E-01       0.00000000E+00
     -7.62516011E-03      -8.33284475E-03       0.00000000E+00       3.43051136E-01       3.33694021E-01       0.00000000E+00       2.64883501E-01       2.50041911E-01       0.00000000E+00
     -2.21111253E-03      -2.28310487E-03       0.00000000E+00       1.67248387E-01       1.65845423E-01       0.00000000E+00       9.12211315E-02       9.01620894E-02       0.00000000E+00
     -5.27495328E-03      -5.05261694E-03       0.00000000E+00       2.61434576E-01       2.58005556E-01       0.00000000E+00       1.31050078E-01       1.29369573E-01       0.00000000E+00
     -8.67632212E-03      -8.75162568E-03       0.00000000E+00       3.29629525E-01       3.17257765E-01       0.00000000E+00       1.21538040E-01       1.20108092E-01       0.00000000E+00
     -5.73018041E-03      -5.67333548E-03       0.00000000E+00       2.87098213E-01       2.84499202E-01       0.00000000E+00       1.84839617E-01       1.80740407E-01       0.00000000E+00
     -9.74375601E-03      -1.01254175E-02       0.00000000E+00       3.72690008E-01       3.63646825E-01       0.00000000E+00       2.37542879E-01       2.28270457E-01       0.00000000E+00
     -7.23981886E-03      -6.54830307E-03       0.00000000E+00       2.99165586E-01       2.91075080E-01       0.00000000E+00       1.26622083E-01       1.22986170E-01       0.00000000E+00
     -7.01546514E-03      -7.59888809E-03       0.00000000E+00       3.20523198E-01       3.11843321E-01       0.00000000E+00       2.29401117E-01       2.17821564E-01       0.00000000E+00
     -3.85135393E-03      -3.84708732E-03       0.00000000E+00       2.15504129E-01       2.10479593E-01       0.00000000E+00       7.05323112E-02       7.00318774E-02       0.00000000E+00
     -2.43997735E-03      -2.26561295E-03       0.00000000E+00       1.79979207E-01       1.78429092E-01       0.00000000E+00       9.65908412E-02       9.52733793E-02       0.00000000E+00
     -3.96615624E-03      -3.95098281E-03       0.00000000E+00       2.18125842E-01       2.11867122E-01       0.00000000E+00       7.19222731E-02       7.06895689E-02       0.00000000E+00
     -2.22677509E-03      -2.23457942E-03       0.00000000E+00       1.62404398E-01       1.60678810E-01       0.00000000E+00       5.71432894E-02       5.70689554E-02       0.00000000E+00
     -3.98829161E-03      -3.94228728E-03       0.00000000E+00       2.14390571E-01       2.11354184E-01       0.00000000E+00       9.31214961E-02       9.27557470E-02       0.00000000E+00
     -1.17357450E-03      -1.17704157E-03       0.00000000E+00       1.19961247E-01       1.19330803E-01       0.00000000E+00       5.13731190E-02       5.13224636E-02       0.00000000E+00
     -7.97103421E-03      -7.46883443E-03       0.00000000E+00       3.30188945E-01       3.25190993E-01       0.00000000E+00       1.82525380E-01       1.77976380E-01       0.00000000E+00
     -8.66175149E-03      -7.82946448E-03       0.00000000E+00       3.28048935E-01       3.17883253E-01       0.00000000E+00       1.37851079E-01       1.33607388E-01       0.00000000E+00
     -7.67026822E-04      -7.64222952E-04       0.00000000E+00       1.02948242E-01       1.02826229E-01       0.00000000E+00       6.23356617E-02       6.21906706E-02       0.00000000E+00
     -3.05258132E-03      -3.01621878E-03       0.00000000E+00       1.91960314E-01       1.89184063E-01       0.00000000E+00       8.10025771E-02       8.04205659E-02       0.00000000E+00
