# Eint(Ref)    Eint(Model)
     -1.06099142E-02      -1.18182775E-02       3.54396942E-01       3.50877792E-01       1.67540259E-01       1.67213874E-01
     -1.11015456E-03      -3.59816258E-04       9.29284153E-02       9.43877664E-02       8.78818614E-02       8.35292323E-02
     -2.66605845E-03      -2.67022554E-03       1.86929409E-01       1.90622389E-01       9.92701224E-02       9.90040513E-02
     -1.48594009E-02      -1.55804191E-02       4.05140495E-01       4.21043462E-01       1.19985197E-01       1.37965102E-01
     -3.44228084E-03      -4.60493255E-03       1.89791169E-01       1.86266327E-01       1.24728544E-01       1.26843913E-01
     -1.42209116E-02      -1.45943654E-02       4.39895235E-01       4.43252594E-01       2.05574617E-01       2.06585209E-01
     -9.11857527E-03      -8.32206151E-03       3.26578213E-01       3.30592070E-01       1.88633646E-01       1.89964970E-01
     -1.00767055E-02      -1.01874109E-02       3.59222531E-01       3.49497508E-01       1.47146716E-01       1.43716155E-01
     -2.32092886E-03      -2.45530379E-03       1.68493128E-01       1.70453451E-01       1.11105345E-01       1.17641772E-01
     -5.52983428E-03      -4.27702381E-03       2.61096842E-01       2.59833561E-01       2.35416407E-01       2.26139165E-01
     -1.12434787E-03      -2.12814744E-03       1.00429304E-01       1.00900785E-01       7.47717856E-02       7.98454331E-02
     -2.69043596E-03      -2.18134402E-03       1.77108790E-01       1.81429965E-01       1.19944549E-01       1.14201322E-01
     -9.43853275E-03      -9.51363041E-03       3.88145368E-01       3.80486282E-01       3.54916043E-01       3.42823462E-01
     -1.37080700E-02      -1.48841891E-02       4.82077308E-01       4.74930514E-01       4.87634202E-01       4.60297654E-01
     -1.34811537E-03      -1.36316920E-03       1.00914248E-01       1.00253721E-01       1.00530543E-01       7.77356071E-02
     -2.65900739E-03      -2.09498451E-03       1.71166357E-01       1.68898605E-01       1.03839832E-01       8.65544789E-02
     -1.22290720E-03      -1.69900525E-03       1.06745081E-01       1.08148279E-01       1.20002883E-01       1.19522857E-01
     -2.91601394E-03      -2.22592613E-03       1.86648169E-01       1.90540806E-01       6.70165325E-02       6.24450389E-02
     -3.54840342E-03      -3.20831876E-03       2.04404620E-01       2.05123543E-01       1.45312426E-01       1.39756461E-01
     -5.08578090E-03      -4.16743201E-03       2.38258437E-01       2.39302928E-01       1.40920872E-01       1.49853806E-01
     -9.52220396E-03      -8.83362889E-03       3.33190737E-01       3.29948933E-01       1.89045454E-01       2.02783396E-01
     -3.53376840E-03      -4.01089157E-03       1.93658757E-01       2.03021343E-01       5.92606165E-02       8.06854489E-02
     -7.80945064E-04      -7.13739462E-04       6.74617986E-02       6.51157122E-02       8.36828515E-02       8.06986290E-02
     -6.66404718E-03      -5.50757172E-03       3.02185592E-01       3.00540113E-01       1.28858532E-01       1.31761550E-01
     -6.85999391E-03      -6.74401078E-03       2.68966651E-01       2.68240747E-01       1.42600884E-01       1.48234822E-01
     -7.61632066E-03      -6.84430883E-03       3.00925793E-01       2.99552422E-01       1.11918417E-01       1.22133879E-01
     -4.42741232E-03      -3.06483382E-03       2.19084233E-01       2.08335009E-01       1.50328126E-01       1.28989923E-01
     -2.29506716E-03      -3.03646701E-03       1.54728276E-01       1.58017587E-01       6.12334011E-02       6.67336530E-02
     -6.13980955E-04      -3.28264772E-04       8.23413843E-02       8.64961465E-02       5.48220558E-02       6.19202008E-02
     -8.51809505E-03      -8.41863637E-03       3.32266354E-01       3.30397197E-01       8.63070789E-02       8.96925405E-02
     -4.57551748E-03      -3.25567585E-03       2.28103153E-01       2.33390809E-01       1.35486469E-01       1.29148949E-01
     -1.33339200E-02      -1.21531757E-02       3.99122875E-01       3.87193486E-01       2.08232075E-01       1.87070908E-01
     -6.43179084E-03      -6.18694125E-03       2.77306141E-01       2.63944875E-01       1.32233633E-01       1.09612176E-01
     -1.54763076E-03      -2.11103275E-03       1.18510625E-01       1.20871870E-01       4.88140770E-02       5.05196377E-02
     -2.06188160E-02      -2.02851687E-02       5.07756867E-01       5.04848234E-01       1.68738706E-01       1.62024219E-01
