# Eint(Ref)    Eint(Model)
     -4.05032950E-03      -3.83387906E-03       2.18504458E-01       2.19776706E-01       5.62124620E-02       5.69505532E-02
     -5.16917640E-03      -4.96520278E-03       2.74107182E-01       2.77288115E-01       1.79824185E-01       1.82111766E-01
     -8.78844488E-03      -8.49988264E-03       3.28993359E-01       3.25301081E-01       9.77251760E-02       1.00649276E-01
     -7.77319000E-03      -7.61096541E-03       3.04601683E-01       3.01550540E-01       1.35161262E-01       1.34729106E-01
     -1.34133000E-03      -1.45011076E-03       1.30359079E-01       1.32046908E-01       6.69925112E-02       6.74747521E-02
     -6.95795917E-03      -7.01305727E-03       3.21246881E-01       3.23383469E-01       2.27721730E-01       2.29663193E-01
     -6.02770499E-03      -6.55321665E-03       2.65777774E-01       2.67245339E-01       1.15038650E-01       1.17835294E-01
     -8.21973086E-03      -7.73001600E-03       3.24499016E-01       3.20913002E-01       1.43018282E-01       1.38835409E-01
     -1.06154228E-03      -8.27873063E-04       1.12418962E-01       1.15107219E-01       5.47794789E-02       5.60523820E-02
     -1.00340047E-02      -1.04635928E-02       3.83357155E-01       3.78670124E-01       2.68982113E-01       2.62570546E-01
     -7.96165358E-04      -8.05056081E-04       1.08908396E-01       1.10634117E-01       7.48863097E-02       7.70781982E-02
     -7.82621687E-03      -7.99826499E-03       3.29962462E-01       3.30548417E-01       1.99752104E-01       2.00652215E-01
     -7.14165672E-03      -6.56601346E-03       2.94714585E-01       2.96017578E-01       9.23079463E-02       9.66588825E-02
     -5.32107059E-03      -5.18415299E-03       2.65228546E-01       2.66730719E-01       1.37855090E-01       1.38435223E-01
     -4.34375092E-03      -4.41479619E-03       2.29939654E-01       2.30399300E-01       1.01486047E-01       1.00634622E-01
     -2.95341574E-03      -3.23859737E-03       1.84285240E-01       1.87550362E-01       8.04412908E-02       8.23070235E-02
     -2.31196576E-03      -2.28232175E-03       1.63991202E-01       1.66070619E-01       4.51216072E-02       4.69963581E-02
     -6.29115015E-03      -6.01494522E-03       2.77657029E-01       2.79040886E-01       1.12736140E-01       1.14977677E-01
     -4.32317123E-03      -4.21031154E-03       2.30904392E-01       2.30533413E-01       1.02587339E-01       1.00329128E-01
     -6.95128144E-03      -6.79896622E-03       3.07224236E-01       3.08968370E-01       1.82931831E-01       1.85635972E-01
     -1.92849043E-03      -2.14878314E-03       1.49827583E-01       1.52914066E-01       6.28343950E-02       6.44022807E-02
     -2.45400268E-03      -2.59926390E-03       1.73712139E-01       1.76547349E-01       7.95055964E-02       8.08869435E-02
     -3.33255110E-03      -2.98731605E-03       2.03545843E-01       2.07698973E-01       1.04260141E-01       1.07144099E-01
     -1.00163580E-02      -1.03801783E-02       3.86297354E-01       3.82657751E-01       2.77406852E-01       2.71483544E-01
