# Eint(Ref)    Eint(Model)
     -2.55492503E-03      -2.69974932E-03       1.68607968E-01       1.66874211E-01       7.28634694E-02       7.28720309E-02
     -2.77905969E-04      -1.77646470E-04       4.69711243E-02       4.77545408E-02       4.41094627E-02       4.02360683E-02
     -6.64601132E-04      -6.67297301E-04       9.25626106E-02       9.33117446E-02       4.58259466E-02       4.55684025E-02
     -3.74134994E-03      -3.77140503E-03       1.99742339E-01       2.03602064E-01       4.81829635E-02       5.20873426E-02
     -8.62741660E-04      -1.03383529E-03       9.44266990E-02       9.23369177E-02       6.12582861E-02       6.12374910E-02
     -3.51865306E-03      -3.61112196E-03       2.17195731E-01       2.17478436E-01       1.07501769E-01       1.07110197E-01
     -2.26138932E-03      -2.15601423E-03       1.59918180E-01       1.61262863E-01       9.03278398E-02       8.96451234E-02
     -2.49039693E-03      -2.49859681E-03       1.77652510E-01       1.75464362E-01       8.24113415E-02       8.18706569E-02
     -5.84131092E-04      -5.77637915E-04       8.42750693E-02       8.24704387E-02       5.53974163E-02       5.72289238E-02
     -1.40538844E-03      -1.30920918E-03       1.32574755E-01       1.33148855E-01       1.20628792E-01       1.20292047E-01
     -2.81987806E-04      -4.07965894E-04       5.04652880E-02       4.92139701E-02       3.77418363E-02       3.86337399E-02
     -6.71686898E-04      -5.91286335E-04       8.76886565E-02       8.84655569E-02       5.84677215E-02       5.44945904E-02
     -2.25887552E-03      -2.20899054E-03       1.80890637E-01       1.79221608E-01       1.48159042E-01       1.47235918E-01
     -3.18601861E-03      -3.29825271E-03       2.14325825E-01       2.14230641E-01       1.86103340E-01       1.83588959E-01
     -3.37637017E-04      -3.24530946E-04       5.09536673E-02       5.01817985E-02       4.95602038E-02       3.86134943E-02
     -6.57475609E-04      -5.54993389E-04       8.47277097E-02       8.36041781E-02       5.01668039E-02       4.18651520E-02
     -3.07966463E-04      -4.09384418E-04       5.43285361E-02       5.39855617E-02       6.05833578E-02       5.88472685E-02
     -7.32556820E-04      -6.19530015E-04       9.30952042E-02       9.39890431E-02       3.25497752E-02       3.13893207E-02
     -8.80825115E-04      -8.41122614E-04       1.00002564E-01       9.98815143E-02       6.80745721E-02       6.39889655E-02
     -1.28122086E-03      -1.15726492E-03       1.20083060E-01       1.20578819E-01       7.28468481E-02       7.84737048E-02
     -2.38570808E-03      -2.28057507E-03       1.66440026E-01       1.65203764E-01       9.72058687E-02       1.03811491E-01
     -8.87508725E-04      -9.10629115E-04       9.69524536E-02       9.95427594E-02       2.89940367E-02       3.74073578E-02
     -1.96272043E-04      -2.22774510E-04       3.40760250E-02       3.31888258E-02       4.17266128E-02       4.04873021E-02
     -1.65205633E-03      -1.44284107E-03       1.49950726E-01       1.49246541E-01       6.86155102E-02       6.99429999E-02
     -1.69296936E-03      -1.69655325E-03       1.32241320E-01       1.32726924E-01       6.68024184E-02       6.85991809E-02
