# Eint(Ref)    Eint(Model)
     -4.05032950E-03      -8.63682198E-03      -3.99003510E-03       2.18504458E-01       2.12382486E-01       2.12382486E-01       5.62124620E-02       6.99162261E-02       1.18104224E-01
     -5.16917640E-03      -1.09223053E-02      -5.16184410E-03       2.74107182E-01       2.72707480E-01       2.72707480E-01       1.79824185E-01       1.53995544E-01       1.59100806E-01
     -8.78844488E-03      -1.83865298E-02      -8.54419125E-03       3.28993359E-01       3.11934377E-01       3.11934377E-01       9.77251760E-02       1.20071541E-01       1.79518805E-01
     -7.77319000E-03      -1.66711830E-02      -7.75663438E-03       3.04601683E-01       3.01732994E-01       3.01732994E-01       1.35161262E-01       1.23748222E-01       1.73283363E-01
     -1.34133000E-03      -2.87311282E-03      -1.36052223E-03       1.30359079E-01       1.33075453E-01       1.33075453E-01       6.69925112E-02       7.31636677E-02       8.09598182E-02
     -6.95795917E-03      -1.43577215E-02      -6.76244956E-03       3.21246881E-01       3.06330319E-01       3.06330319E-01       2.27721730E-01       1.65590723E-01       1.78027831E-01
     -6.02770499E-03      -1.29279258E-02      -6.06947135E-03       2.65777774E-01       2.67495480E-01       2.67495480E-01       1.15038650E-01       1.26465118E-01       1.61211946E-01
     -8.21973086E-03      -1.78324508E-02      -8.40647156E-03       3.24499016E-01       3.33818490E-01       3.33818490E-01       1.43018282E-01       1.77802840E-01       1.97677698E-01
     -1.06154228E-03      -2.23186443E-03      -1.05263363E-03       1.12418962E-01       1.10904137E-01       1.10904137E-01       5.47794789E-02       5.51882881E-02       6.86161194E-02
     -1.00340047E-02      -2.02620852E-02      -9.52024485E-03       3.83357155E-01       3.49302029E-01       3.49302029E-01       2.68982113E-01       1.76664947E-01       2.05729214E-01
     -7.96165358E-04      -1.67377303E-03      -7.94794367E-04       1.08908396E-01       1.08584377E-01       1.08584377E-01       7.48863097E-02       6.40889467E-02       6.40901793E-02
     -7.82621687E-03      -1.64268291E-02      -7.66996379E-03       3.29962462E-01       3.18530177E-01       3.18530177E-01       1.99752104E-01       1.53608384E-01       1.79837121E-01
     -7.14165672E-03      -1.50015087E-02      -6.97504957E-03       2.94714585E-01       2.82036536E-01       2.82036536E-01       9.23079463E-02       1.10026797E-01       1.62779429E-01
     -5.32107059E-03      -1.14799992E-02      -5.39214784E-03       2.65228546E-01       2.69905856E-01       2.69905856E-01       1.37855090E-01       1.40347611E-01       1.56080456E-01
     -4.34375092E-03      -9.35568691E-03      -4.41756809E-03       2.29939654E-01       2.35227118E-01       2.35227118E-01       1.01486047E-01       1.23536745E-01       1.42999798E-01
     -2.95341574E-03      -6.32559618E-03      -2.96518264E-03       1.84285240E-01       1.85009023E-01       1.85009023E-01       8.04412908E-02       8.41184184E-02       1.11357700E-01
     -2.31196576E-03      -5.01026006E-03      -2.28896728E-03       1.63991202E-01       1.60820026E-01       1.60820026E-01       4.51216072E-02       3.12810820E-02       8.26767934E-02
     -6.29115015E-03      -1.31549409E-02      -6.14930570E-03       2.77657029E-01       2.66508347E-01       2.66508347E-01       1.12736140E-01       1.16182286E-01       1.57965215E-01
     -4.32317123E-03      -9.31479107E-03      -4.41098046E-03       2.30904392E-01       2.37254454E-01       2.37254454E-01       1.02587339E-01       1.29291859E-01       1.45305164E-01
     -6.95128144E-03      -1.43470014E-02      -6.71146923E-03       3.07224236E-01       2.88663837E-01       2.88663837E-01       1.82931831E-01       1.35664709E-01       1.67877118E-01
     -1.92849043E-03      -4.15898701E-03      -1.93214275E-03       1.49827583E-01       1.50083834E-01       1.50083834E-01       6.28343950E-02       5.93430408E-02       8.56095169E-02
     -2.45400268E-03      -5.30331289E-03      -2.46420885E-03       1.73712139E-01       1.74684407E-01       1.74684407E-01       7.95055964E-02       7.44746794E-02       9.79342659E-02
     -3.33255110E-03      -6.96045248E-03      -3.26986278E-03       2.03545843E-01       1.96968286E-01       1.96968286E-01       1.04260141E-01       9.43390321E-02       1.18841207E-01
     -1.00163580E-02      -2.03004904E-02      -9.53771000E-03       3.86297354E-01       3.54776139E-01       3.54776139E-01       2.77406852E-01       1.82503582E-01       2.06956554E-01
     -2.54478401E-04      -5.48826628E-04      -2.54174052E-04       5.65950355E-02       5.64793868E-02       5.64793868E-02       2.73625538E-02       2.31778166E-02       3.09301440E-02
     -6.36157487E-03      -1.36677137E-02      -6.32463459E-03       2.83181593E-01       2.79624962E-01       2.79624962E-01       1.29986875E-01       1.11002496E-01       1.53040840E-01
     -2.66189962E-03      -5.61356931E-03      -2.64795128E-03       1.95902866E-01       1.94120685E-01       1.94120685E-01       1.28792275E-01       1.07475521E-01       1.12715501E-01
     -8.31604183E-03      -1.68877823E-02      -7.94102947E-03       3.49303568E-01       3.22604648E-01       3.22604648E-01       2.47880365E-01       1.66688055E-01       1.89392149E-01
     -6.22924498E-03      -1.25184032E-02      -5.92914188E-03       3.07851528E-01       2.83864203E-01       2.83864203E-01       2.38060323E-01       1.59256594E-01       1.70425885E-01
     -3.62562401E-03      -7.59210072E-03      -3.59103353E-03       2.31565123E-01       2.27855259E-01       2.27855259E-01       1.59647051E-01       1.29657947E-01       1.33293222E-01
     -6.40577539E-03      -1.28764633E-02      -6.10628354E-03       3.16043144E-01       2.92554266E-01       2.92554266E-01       2.49947836E-01       1.67728719E-01       1.74850995E-01
     -6.21125354E-03      -1.32478089E-02      -6.16165844E-03       2.86960418E-01       2.82670373E-01       2.82670373E-01       1.52583864E-01       1.27887906E-01       1.57175633E-01
     -2.19900204E-03      -4.76492233E-03      -2.18333121E-03       1.58457074E-01       1.56166145E-01       1.56166145E-01       5.42647653E-02       3.51255997E-02       8.23442834E-02
     -6.78490699E-03      -1.45904845E-02      -6.83040901E-03       2.84186685E-01       2.85818291E-01       2.85818291E-01       1.22823341E-01       1.31532363E-01       1.68873542E-01
     -9.47880758E-04      -2.06120467E-03      -9.43890915E-04       1.03324881E-01       1.02480988E-01       1.02480988E-01       1.89686941E-02       2.16585466E-02       5.38522375E-02
     -4.71255100E-03      -1.01696245E-02      -4.71585070E-03       2.39965944E-01       2.39605228E-01       2.39605228E-01       1.06209547E-01       9.68474832E-02       1.33424872E-01
     -6.39421060E-03      -1.35129167E-02      -6.38376806E-03       3.04770382E-01       3.02905341E-01       3.02905341E-01       1.99139967E-01       1.70397662E-01       1.76554055E-01
     -4.09296381E-03      -8.80717833E-03      -4.03342780E-03       2.18121555E-01       2.11725820E-01       2.11725820E-01       8.30263344E-02       4.47199267E-02       1.11363495E-01
     -9.70200223E-03      -1.98744875E-02      -9.29304520E-03       3.71039979E-01       3.43682717E-01       3.43682717E-01       2.36899790E-01       1.63593900E-01       1.97939218E-01
     -4.47208978E-03      -9.60941479E-03      -4.37805939E-03       2.29685369E-01       2.20095906E-01       2.20095906E-01       6.81733732E-02       2.04984933E-02       1.11320404E-01
     -4.08931967E-03      -8.30502642E-03      -3.93425560E-03       2.45398656E-01       2.30509791E-01       2.30509791E-01       1.81641625E-01       1.29180861E-01       1.38789369E-01
     -7.44660170E-03      -1.54915007E-02      -7.24358893E-03       3.05230103E-01       2.90275986E-01       2.90275986E-01       1.33203212E-01       1.28002031E-01       1.71930060E-01
     -1.71413761E-03      -3.70250378E-03      -1.71562057E-03       1.41173479E-01       1.41201230E-01       1.41201230E-01       5.77304420E-02       5.26981463E-02       7.93650588E-02
     -8.34674216E-03      -1.70496547E-02      -7.99472391E-03       3.41939619E-01       3.16748093E-01       3.16748093E-01       2.19797600E-01       1.54478978E-01       1.85890345E-01
     -2.57034560E-03      -5.35008681E-03      -2.52659034E-03       1.93821980E-01       1.88661251E-01       1.88661251E-01       1.34364066E-01       1.04960400E-01       1.10485605E-01
