# Eint(Ref)    Eint(Model)
     -1.06099142E-02      -2.07772855E-02       3.54396942E-01       3.40235039E-01       1.67540259E-01       1.50451021E-01
     -1.11015456E-03       2.68995354E-04       9.29284153E-02       9.98433639E-02       8.78818614E-02       8.89039866E-02
     -2.66605845E-03      -6.25411648E-03       1.86929409E-01       1.94715932E-01       9.92701224E-02       8.93078567E-02
     -1.48594009E-02      -2.86524349E-02       4.05140495E-01       4.17636994E-01       1.19985197E-01       9.52971867E-02
     -3.44228084E-03      -7.15298868E-03       1.89791169E-01       1.87033654E-01       1.24728544E-01       1.14255094E-01
     -1.42209116E-02      -2.46854196E-02       4.39895235E-01       4.44204087E-01       2.05574617E-01       2.33894078E-01
     -9.11857527E-03      -2.77157833E-02       3.26578213E-01       3.32183575E-01       1.88633646E-01       1.96189605E-01
     -1.00767055E-02      -1.84361303E-02       3.59222531E-01       3.57951341E-01       1.47146716E-01       1.83125506E-01
     -2.32092886E-03      -5.70144871E-03       1.68493128E-01       1.66949951E-01       1.11105345E-01       1.14187795E-01
     -5.52983428E-03      -1.82845088E-02       2.61096842E-01       2.81894757E-01       2.35416407E-01       2.80100372E-01
     -1.12434787E-03      -1.51049887E-03       1.00429304E-01       9.49881894E-02       7.47717856E-02       7.72720664E-02
     -2.69043596E-03      -6.54022208E-03       1.77108790E-01       1.84546066E-01       1.19944549E-01       1.25362338E-01
     -9.43853275E-03      -2.41360068E-02       3.88145368E-01       3.49562625E-01       3.54916043E-01       2.72981952E-01
     -1.37080700E-02      -2.39047061E-02       4.82077308E-01       4.28118619E-01       4.87634202E-01       3.70336862E-01
     -1.34811537E-03      -4.45231865E-03       1.00914248E-01       1.04345508E-01       1.00530543E-01       8.66130765E-02
     -2.65900739E-03      -2.16072299E-03       1.71166357E-01       1.69968388E-01       1.03839832E-01       8.89959221E-02
     -1.22290720E-03      -1.75948396E-03       1.06745081E-01       1.13311866E-01       1.20002883E-01       1.25405569E-01
     -2.91601394E-03      -8.60728423E-03       1.86648169E-01       1.92600890E-01       6.70165325E-02       6.11062460E-02
     -3.54840342E-03      -1.26985171E-02       2.04404620E-01       1.98693191E-01       1.45312426E-01       1.35219724E-01
     -5.08578090E-03      -8.47504907E-03       2.38258437E-01       2.53123299E-01       1.40920872E-01       1.87381092E-01
     -9.52220396E-03      -2.14870758E-02       3.33190737E-01       3.45189860E-01       1.89045454E-01       2.25004318E-01
     -3.53376840E-03      -5.70458942E-03       1.93658757E-01       1.99781054E-01       5.92606165E-02       6.60085355E-02
     -7.80945064E-04      -4.97479455E-03       6.74617986E-02       7.40814633E-02       8.36828515E-02       9.70217519E-02
     -6.66404718E-03      -1.66726700E-02       3.02185592E-01       3.07469803E-01       1.28858532E-01       1.48949466E-01
     -6.85999391E-03      -9.38419370E-03       2.68966651E-01       2.66432576E-01       1.42600884E-01       1.37915253E-01
     -7.61632066E-03      -1.56341719E-02       3.00925793E-01       3.04872904E-01       1.11918417E-01       1.27645410E-01
     -4.42741232E-03      -9.50761426E-03       2.19084233E-01       2.20472793E-01       1.50328126E-01       1.42711676E-01
     -2.29506716E-03      -1.58410175E-03       1.54728276E-01       1.56480073E-01       6.12334011E-02       7.30948655E-02
     -6.13980955E-04      -5.26243155E-04       8.23413843E-02       8.85753870E-02       5.48220558E-02       6.63785114E-02
     -8.51809505E-03      -1.24904711E-02       3.32266354E-01       3.23124552E-01       8.63070789E-02       1.01109358E-01
     -4.57551748E-03      -4.38376702E-03       2.28103153E-01       2.37442171E-01       1.35486469E-01       1.32955177E-01
     -1.33339200E-02      -3.24944808E-02       3.99122875E-01       4.02101011E-01       2.08232075E-01       1.76464732E-01
     -6.43179084E-03      -8.82602784E-03       2.77306141E-01       2.62220855E-01       1.32233633E-01       5.72170369E-02
     -1.54763076E-03       1.46700827E-03       1.18510625E-01       1.17613582E-01       4.88140770E-02       5.91512417E-02
     -2.06188160E-02      -4.26221167E-02       5.07756867E-01       5.10579755E-01       1.68738706E-01       2.03007340E-01
     -1.59542542E-03      -5.89270303E-03       1.30639001E-01       1.30245641E-01       7.72761058E-02       8.62189769E-02
     -8.25279167E-03      -1.98846374E-02       3.16449473E-01       3.01760865E-01       1.80365751E-01       1.26846059E-01
     -1.92590459E-03      -5.95954189E-03       1.21210244E-01       1.30885783E-01       8.76089638E-02       9.67501211E-02
     -5.51920712E-03      -1.01983367E-02       2.55161801E-01       2.62954576E-01       1.33211586E-01       1.54567015E-01
     -2.05484749E-03      -1.00564650E-02       1.46822763E-01       1.54861359E-01       6.90960867E-02       6.71385431E-02
     -4.03831614E-03      -1.32753597E-02       2.32766505E-01       2.20527943E-01       1.79593838E-01       1.68426950E-01
     -4.48434729E-03      -9.60189838E-03       2.27264171E-01       2.17283130E-01       1.01392135E-01       9.80985350E-02
     -1.56617793E-03      -2.75599137E-03       1.23265963E-01       1.23245381E-01       1.00679809E-01       8.97362378E-02
